Date,Day_str,Destination_Location,Fastest_Route_Distance,Fastest_Route_Name,Fastest_Route_Time,Holiday,Special_Condition,Starting_Location,Sys_Time,Weather,Congestion_Pred
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:06:23,Mostly Cloudy,highly congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:06:30,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:08:12,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:08:31,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:08:46,Mostly Cloudy,smooth
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:09:05,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:09:22,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:09:40,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:09:54,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:10:05,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:10:12,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:10:19,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:10:26,Mostly Cloudy,highly congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:10:32,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:11:57,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:12:07,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:12:23,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:12:37,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:12:48,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:13:01,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:13:11,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:13:22,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:13:32,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:13:45,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,11:13:57,Mostly Cloudy,smooth
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:14:09,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:15:45,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:16:02,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:16:18,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:16:34,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:16:48,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:16:55,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:17:09,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:17:17,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:17:27,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:17:39,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,11:17:52,Mostly Cloudy,smooth
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:17:58,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:19:34,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:19:54,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:20:11,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:20:29,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:20:44,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:21:02,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:21:17,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:21:29,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:21:40,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:21:48,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,11:21:55,Mostly Cloudy,smooth
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:22:04,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:23:26,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:23:44,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:24:00,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:24:19,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:24:35,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:24:45,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:24:53,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:25:08,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:25:22,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:25:30,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,11:25:37,Mostly Cloudy,congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:25:49,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:27:20,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:27:35,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:27:53,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:28:10,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:28:27,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:28:42,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:28:58,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:29:07,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:29:13,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:29:28,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,11:29:40,Mostly Cloudy,smooth
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:29:49,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:31:23,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:31:30,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:31:41,Mostly Cloudy,smooth
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:31:53,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:32:06,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:32:22,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:32:38,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:32:54,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:33:04,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:33:11,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,11:33:20,Mostly Cloudy,smooth
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:33:26,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:35:02,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:35:19,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:35:36,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:35:53,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:36:10,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:36:26,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:36:39,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:36:47,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:36:56,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,11:37:06,Mostly Cloudy,congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:37:13,Mostly Cloudy,highly congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:37:20,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:38:46,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:39:03,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:39:19,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:39:36,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:39:53,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:40:02,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:40:12,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:40:29,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:40:40,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:40:50,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:41:03,Mostly Cloudy,highly congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:41:10,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:42:39,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:42:57,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:43:14,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:43:31,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:43:46,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:44:03,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:44:18,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:44:28,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:44:34,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:44:44,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:44:56,Mostly Cloudy,highly congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:45:02,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:46:28,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:46:44,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:47:02,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:47:18,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:47:34,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:47:43,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:47:53,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:48:03,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:48:14,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:48:25,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:48:34,Mostly Cloudy,highly congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:48:42,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:50:05,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:50:21,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:50:36,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:50:51,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:51:07,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:51:19,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:51:31,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:51:47,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:51:59,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:52:06,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,11:52:13,Mostly Cloudy,congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:52:21,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:53:49,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:54:04,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:54:26,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:54:39,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:54:57,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:55:06,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:55:16,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:55:27,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:55:42,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:55:53,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:56:05,Mostly Cloudy,highly congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:56:12,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:57:35,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:57:51,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:58:06,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:58:18,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:58:34,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:58:49,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:58:55,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:59:07,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:59:17,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:59:27,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:59:36,Mostly Cloudy,highly congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:59:42,Mostly Cloudy,slightly congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:01:11,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:01:27,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:01:43,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:01:50,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:02:05,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:02:21,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:02:35,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:02:50,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:03:03,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:03:10,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,12:03:18,Mostly Cloudy,congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,360,no,no,bar_bq_tonight,12:03:25,Mostly Cloudy,congested
20/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:04:54,Mostly Cloudy,highly congested
20/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:05:10,Mostly Cloudy,highly congested
20/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:05:30,Mostly Cloudy,congested
20/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:05:49,Mostly Cloudy,smooth
20/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:06:06,Mostly Cloudy,smooth
20/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:06:23,Mostly Cloudy,highly congested
20/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:06:38,Mostly Cloudy,highly congested
20/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:06:50,Mostly Cloudy,smooth
20/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:07:01,Mostly Cloudy,slightly congested
20/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:07:07,Mostly Cloudy,slightly congested
20/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,12:07:13,Mostly Cloudy,congested
20/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,360,no,no,bar_bq_tonight,12:07:20,Mostly Cloudy,congested
